kepoi_name,kepler_name,kepid,ra,dec,koi_period,koi_prad,koi_teq,koi_steff,koi_srad,koi_kepmag,koi_disposition
"K05482.01",,8158429,289.229100,44.091660,31.707574649,2.96,547.0,5861.00,0.8650,15.197,"CANDIDATE"
"K05485.01",,8197176,300.885220,44.081329,9.3589254,17.37,1528.0,5188.00,4.5210,17.054,"CANDIDATE"
"K05486.01",,8197406,300.941860,44.023651,4.15472242,23.47,2292.0,6996.00,3.3590,12.572,"CANDIDATE"
"K05608.01",,9073549,284.324890,45.482319,87.565484,2.12,437.0,6064.00,1.0690,15.212,"CANDIDATE"
"K05609.01",,9079671,287.763850,45.482159,535.1515,2.7,258.0,5468.00,1.4230,12.706,"CANDIDATE"
"K05610.01",,9079767,287.818150,45.404732,495.40462,152.21,248.0,6225.00,1.0310,13.825,"CANDIDATE"
"K05612.01",,9087853,291.465180,45.470070,353.65927,2.58,223.0,5438.00,0.8200,15.871,"CANDIDATE"
"K05613.01",,9097470,294.827760,45.469952,346.4174,2.41,251.0,5754.00,0.9460,15.612,"CANDIDATE"
"K05736.01",,9935983,283.673460,46.822720,161.651504,2.22,377.0,5725.00,1.2890,13.756,"CANDIDATE"
"K05737.01",,9941136,286.630680,46.843369,376.24253,1.32,254.0,5916.00,0.9600,13.772,"CANDIDATE"
"K05740.01",,9942658,287.573610,46.822159,21.7997515,1.01,674.0,6122.00,0.9640,14.820,"CANDIDATE"
"K05360.01",,7132462,295.859100,42.642189,54.595746,2,649.0,6014.00,1.6990,13.670,"CANDIDATE"
"K05365.01",,7186436,287.019530,42.751282,585.64118,2.2,207.0,5779.00,0.9010,14.644,"CANDIDATE"
"K05367.01",,7191523,289.039370,42.701439,502.98283916,,,,,14.030,"CANDIDATE"
"K05487.01",,8223445,287.918610,44.121300,48.8130123,2.95,553.0,6202.00,1.1100,15.861,"CANDIDATE"
"K05616.01",,9114614,299.567080,45.473560,441.61919,1.71,152.0,4351.00,0.5920,14.497,"CANDIDATE"
"K05618.01",,9116510,300.082920,45.411072,318.49078,3.01,301.0,6026.00,1.1760,14.582,"CANDIDATE"
"K05741.01",,9953491,292.755550,46.811840,362.0619,2.12,203.0,5271.00,0.6980,15.766,"CANDIDATE"
"K05745.01",,9962595,296.327940,46.839630,11.374442708,22.86,687.0,5297.00,0.8080,14.585,"CANDIDATE"
"K05747.01",,9968924,298.274870,46.837372,411.447056,2.86,342.0,6519.00,1.6720,13.810,"CANDIDATE"
"K05748.01",,9993683,282.500210,46.918571,29.9371143,1.19,501.0,5115.00,0.8660,14.489,"CANDIDATE"
"K05369.01",,7198587,291.265840,42.739491,651.358046,14.58,411.0,5122.00,6.2610,12.888,"CANDIDATE"
"K05371.01",,7204233,293.002690,42.708851,33.3037881,1.14,422.0,4899.00,0.7130,14.733,"CANDIDATE"
"K05372.01",,7205717,293.448610,42.744911,212.60398,1.64,337.0,5834.00,1.2070,14.010,"CANDIDATE"
"K05373.01",,7206422,293.641820,42.736019,50.550788,5,790.0,5031.00,3.8590,11.509,"CANDIDATE"
"K05375.01",,7213311,295.517640,42.758942,285.374561,5.94,423.0,5142.00,2.7560,13.863,"CANDIDATE"
"K05497.01",,8279146,282.246310,44.282280,93.359737,1.05,592.0,6809.00,1.6730,10.926,"CANDIDATE"
"K05499.01",,8294683,290.015470,44.205582,122.58481,1.19,279.0,5003.00,0.6690,15.443,"CANDIDATE"
"K05500.01",,8295087,290.155180,44.254017,84.934357,1.6,531.0,6290.00,1.3950,13.670,"CANDIDATE"
"K05502.01",,8307489,294.617610,44.216881,421.98194,2.02,334.0,6760.00,1.5150,12.338,"CANDIDATE"
"K05625.01",,9147012,288.428190,45.566269,116.454312,3.33,306.0,5197.00,0.7360,16.017,"CANDIDATE"
"K05626.01",,9147029,288.435820,45.519852,397.499229,6.57,293.0,6423.00,1.2310,15.312,"CANDIDATE"
"K05628.01",,9157030,292.814150,45.546501,24.9093027,1.32,452.0,4810.00,0.6850,15.712,"CANDIDATE"
"K05629.01",,9157523,293.014860,45.577831,192.138741,1.93,407.0,6065.00,1.5690,12.534,"CANDIDATE"
"K05749.01",,9994381,282.934510,46.994869,281.95332,2.31,204.0,4864.00,0.6920,15.399,"CANDIDATE"
"K05755.01",,10007916,290.237730,46.980042,388.67155,1.49,210.0,5354.00,0.7880,14.829,"CANDIDATE"
"K05379.01",,7282470,291.922700,42.892921,520.655224,7.58,401.0,5227.00,4.3130,12.518,"CANDIDATE"
"K05380.01",,7289139,293.961460,42.806419,369.93355,3.24,270.0,6158.00,1.0240,15.524,"CANDIDATE"
"K05506.01",,8352009,285.795720,44.350510,641.60204,1.61,230.0,6277.00,1.0310,14.152,"CANDIDATE"
"K05509.01",,8378278,296.184940,44.342991,28.406342,1.41,613.0,6085.00,0.9360,15.423,"CANDIDATE"
"K05632.01",,9166700,296.338130,45.545109,264.466625,2.61,346.0,6551.00,1.2360,11.154,"CANDIDATE"
"K05633.01",,9173014,298.113650,45.563419,151.77884,4.35,616.0,6328.00,3.1340,11.141,"CANDIDATE"
"K05635.01",,9178894,299.743870,45.586361,113.993156,2.23,729.0,7892.00,2.4960,11.176,"CANDIDATE"
"K05758.01",,10027861,297.664370,46.944820,102.493119,2.7,317.0,5166.00,0.7910,15.142,"CANDIDATE"
"K05759.01",,10064591,287.094120,47.075359,284.94212784,,,,,13.248,"CANDIDATE"
"K05761.01",,10083325,294.973300,47.015369,6.13292733,1.56,1379.0,5877.00,2.0340,13.421,"CANDIDATE"
"K05762.01",,10090854,297.393220,47.011459,12.63063129,1.37,689.0,5579.00,0.7980,15.633,"CANDIDATE"
"K05764.01",,10098540,299.584630,47.000771,286.02266,2.03,180.0,4368.00,0.6370,15.450,"CANDIDATE"
"K05384.01",,7377343,295.908910,42.988209,7.95445779,9.5,1064.0,6217.00,1.1960,14.406,"CANDIDATE"
"K05385.01",,7383840,297.398560,42.991539,331.70918,6815.75,221.0,5282.00,0.8050,15.540,"CANDIDATE"
"K05387.01",,7416016,280.354520,43.056671,297.78282,1.17,167.0,4192.00,0.5900,14.587,"CANDIDATE"
"K05388.01",,7416306,280.521330,43.077068,137.396194,3.38,517.0,5425.00,2.6550,13.668,"CANDIDATE"
"K05389.01",,7416646,280.722870,43.065472,365.739893,1.73,241.0,5420.00,0.9530,12.962,"CANDIDATE"
"K05390.01",,7440715,290.507050,43.015041,104.198102,5.13,497.0,5087.00,2.0240,14.457,"CANDIDATE"
"K05511.01",,8395870,300.932370,44.344540,74.833577,1.68,590.0,5933.00,1.8070,12.395,"CANDIDATE"
"K05512.01",,8396288,301.055180,44.306229,8.5852872,3.02,777.0,5488.00,0.8180,16.565,"CANDIDATE"
"K05514.01",,8415353,284.764400,44.485004,102.100752,2.63,551.0,6359.00,1.8300,13.845,"CANDIDATE"
"K05515.01",,8429817,291.452270,44.431751,6.263491873,6.46,1180.0,6247.00,1.1940,13.952,"CANDIDATE"
"K05517.01",,8432249,292.393890,44.476212,335.43143,7.12,468.0,5172.00,4.7210,13.938,"CANDIDATE"
"K05518.01",,8439618,295.065730,44.477032,558.21886,3.1,198.0,5679.00,0.7940,15.326,"CANDIDATE"
"K05638.01",,9209981,288.011170,45.687160,290.02002,1.56,321.0,6452.00,1.1480,14.737,"CANDIDATE"
"K05639.01",,9210738,288.401820,45.677029,279.21957,4.92,395.0,5159.00,2.6040,13.845,"CANDIDATE"
"K05640.01",,9214176,290.153140,45.635471,348.665961,9.56,493.0,5183.00,4.8900,12.038,"CANDIDATE"
"K05642.01",,9217583,291.574550,45.618389,222.28056,2.56,405.0,6543.00,1.5310,12.401,"CANDIDATE"
"K05643.01",,9220614,292.793580,45.687859,570.01886,1.62,190.0,5496.00,0.7900,14.441,"CANDIDATE"
"K05644.01",,9224514,294.260190,45.694080,378.93139106,,,,,15.316,"CANDIDATE"
"K05645.01",,9229807,296.129850,45.681862,580.85326788,,,,,15.927,"CANDIDATE"
"K05769.01",,10146103,293.746250,47.154060,7.58062893,0.97,937.0,5753.00,1.0410,14.498,"CANDIDATE"
"K05393.01",,7458743,295.645170,43.065338,248.421771,18.92,579.0,4895.00,6.4280,13.586,"CANDIDATE"
"K05398.01",,7539277,295.029850,43.129421,551.22396,2.1,206.0,5691.00,0.8870,14.465,"CANDIDATE"
"K05897.01",,11444772,285.705410,49.342628,395.94327,2.53,172.0,4596.00,0.6780,15.921,"CANDIDATE"
"K05898.01",,11444974,285.829830,49.394310,76.37924,1.73,406.0,5451.00,0.9360,13.717,"CANDIDATE"
"K05899.01",,11446961,287.153720,49.331970,58.669218,1.28,450.0,5548.00,0.9860,13.899,"CANDIDATE"
"K05900.01",,11453930,291.145320,49.365318,355.84731,1.68,354.0,6823.00,1.4930,13.127,"CANDIDATE"
"K05901.01",,11456256,292.431370,49.368561,61.611129,1.29,597.0,6533.00,1.3860,12.332,"CANDIDATE"
"K05902.01",,11457664,293.163090,49.383331,150.728285,1.27,321.0,5778.00,0.8710,14.396,"CANDIDATE"
"K05903.01",,11465658,296.631810,49.363312,253.790434,2.06,253.0,5426.00,0.8500,15.327,"CANDIDATE"
"K05905.01",,11493378,283.469970,49.416962,35.6606167,,,,,13.951,"CANDIDATE"
"K05907.01",,11513366,294.729550,49.428478,587.38162,36.77,527.0,4784.00,11.8390,13.715,"CANDIDATE"
"K05909.01",,11520114,297.394960,49.484940,7.07987663,1.36,738.0,4808.00,0.8060,15.975,"CANDIDATE"
"K05910.01",,11520465,297.527070,49.404499,91.240335,1.75,494.0,6493.00,1.2050,13.890,"CANDIDATE"
"K05911.01",,11559493,292.077880,49.529610,357.41382,3.01,283.0,6233.00,1.0760,15.388,"CANDIDATE"
"K05912.01",,11598638,284.553680,49.684700,359.854745,2.25,302.0,6495.00,1.1680,13.728,"CANDIDATE"
"K05913.01",,11598894,284.748470,49.606258,89.366114,1.97,391.0,5861.00,0.8750,15.409,"CANDIDATE"
"K05915.01",,11599937,285.459170,49.661942,37.6259039,1.81,519.0,5874.00,0.8710,15.013,"CANDIDATE"
"K05916.01",,11600299,285.691100,49.690311,100.41475198,,,,,12.124,"CANDIDATE"
"K05917.01",,11601425,286.356200,49.690128,41.9934673,1.56,503.0,5766.00,0.9150,14.847,"CANDIDATE"
"K05918.01",,11601633,286.496860,49.614578,94.67782,1.46,353.0,5360.00,0.8660,14.258,"CANDIDATE"
"K05919.01",,11601972,286.732450,49.683189,290.196139,2.35,341.0,6238.00,1.4030,13.511,"CANDIDATE"
"K05921.01",,11614808,293.960270,49.619312,175.452812,3.96,591.0,6184.00,3.3040,13.086,"CANDIDATE"
"K05922.01",,11615258,294.157750,49.614971,367.07446,2.15,287.0,6315.00,1.1160,14.666,"CANDIDATE"
"K05923.01",,11615521,294.271820,49.633869,366.684634,10.75,444.0,5090.00,4.9620,13.026,"CANDIDATE"
"K05924.01",,11616434,294.690860,49.626991,291.306507,2.49,219.0,5031.00,0.7480,15.789,"CANDIDATE"
"K05925.01",,11651240,285.408420,49.763641,93.006,1.97,503.0,5518.00,1.7420,12.979,"CANDIDATE"
"K05926.01",,11652427,286.171050,49.710320,26.46288074,,,,,13.023,"CANDIDATE"
"K05928.01",,11674709,297.745670,49.707630,20.69920737,,,,,11.957,"CANDIDATE"
"K05929.01",,11716643,293.865260,49.800289,466.002988,4.92,223.0,5830.00,0.8760,14.692,"CANDIDATE"
"K05930.01",,11722217,296.252500,49.886559,302.77571,1,106.0,3358.00,0.3030,15.755,"CANDIDATE"
"K05931.01",,11773174,296.554690,49.958092,115.19952922,,,,,11.794,"CANDIDATE"
"K05932.01",,11803074,285.337830,50.066132,355.86134,2.79,233.0,5736.00,0.8010,15.887,"CANDIDATE"
"K05933.01",,11807906,288.436650,50.075722,236.506437,10.37,480.0,5066.00,3.9000,13.856,"CANDIDATE"
"K05934.01",,11811382,290.363650,50.052608,19.3854894,6.13,632.0,5432.00,0.9130,13.891,"CANDIDATE"
"K05935.01",,11818566,294.206300,50.045399,416.87893121,,,,,15.690,"CANDIDATE"
"K05936.01",,11819396,294.567380,50.069721,48.38798413,,,,,15.025,"CANDIDATE"
"K05937.01",,11824578,296.755400,50.055271,357.588538,3.53,420.0,7435.00,1.8760,13.382,"CANDIDATE"
"K05938.01",,11860294,289.653470,50.128010,545.205601,1.66,257.0,6273.00,1.1550,12.812,"CANDIDATE"
"K05939.01",,11868941,294.352750,50.185989,105.053389,1.52,449.0,6471.00,1.1300,13.724,"CANDIDATE"
"K05940.01",,11905398,286.489870,50.230068,24.7967294,3.14,537.0,5496.00,0.7760,15.627,"CANDIDATE"
"K05941.01",,11910670,289.651520,50.282619,44.7060191,60.47,465.0,5509.00,0.8110,13.783,"CANDIDATE"
"K05942.01",,11911929,290.368900,50.270550,125.277815,15.75,799.0,5119.00,7.7380,13.325,"CANDIDATE"
"K05943.01",,11923213,296.204590,50.236328,27.2020672,1.87,719.0,5869.00,1.3960,14.172,"CANDIDATE"
"K05945.01",,11959893,289.583560,50.348137,40.7282314,4.58,829.0,6531.00,2.2310,12.717,"CANDIDATE"
"K05946.01",,11966643,293.522640,50.308079,183.38048452,,,,,13.612,"CANDIDATE"
"K05948.01",,12007270,288.182560,50.498360,398.51312,1.23,222.0,5776.00,0.7590,13.843,"CANDIDATE"
"K05949.01",,12009917,289.685490,50.409229,559.785594,1.88,249.0,6201.00,1.1110,13.295,"CANDIDATE"
"K05950.01",,12020376,295.480100,50.421280,109.43946,1,314.0,5359.00,0.7410,13.718,"CANDIDATE"
"K05951.01",,12066767,294.170590,50.593632,194.25835342,,,,,15.779,"CANDIDATE"
"K05952.01",,12071775,296.408870,50.585171,164.507439,2.15,346.0,5866.00,1.0200,15.025,"CANDIDATE"
"K05953.01",,12102775,286.399440,50.625679,370.84786,4.03,219.0,5291.00,0.8860,15.479,"CANDIDATE"
"K05954.01",,12105086,288.055730,50.653690,73.908995,0.94,421.0,5865.00,0.9180,13.144,"CANDIDATE"
"K05955.01",,12110901,291.599880,50.635891,96.32561456,,,,,14.451,"CANDIDATE"
"K05956.01",,12121701,296.900570,50.628059,212.646179,3.19,321.0,6108.00,1.0300,15.611,"CANDIDATE"
"K05959.01",,12168895,296.241550,50.780510,251.48808,1.74,284.0,5979.00,0.9020,14.495,"CANDIDATE"
"K05960.01",,12170767,297.021700,50.769112,32.4185265,1.62,687.0,5622.00,1.4410,13.325,"CANDIDATE"
"K05961.01",,12253490,288.643250,50.901180,19.159760875,25.24,424.0,4492.00,0.5160,15.053,"CANDIDATE"
"K05964.01",,12300524,287.090060,51.016060,32.033211,0.85,591.0,6039.00,1.0050,13.186,"CANDIDATE"
"K05965.01",,12349560,286.937840,51.123508,43.3975622,1.69,388.0,4871.00,0.7250,15.944,"CANDIDATE"
"K05966.01",,12350136,287.358730,51.158321,478.79185021,,,,,14.630,"CANDIDATE"
"K05845.01",,10967168,287.372830,48.465542,22.2659599,1.18,896.0,6888.00,1.4920,11.299,"CANDIDATE"
"K05846.01",,10977671,292.815770,48.422169,199.064336,6.12,483.0,5157.00,3.4360,14.323,"CANDIDATE"
"K05847.01",,10978581,293.265080,48.426399,277.114286,17.56,605.0,5117.00,7.5490,12.348,"CANDIDATE"
"K05848.01",,10979952,293.886020,48.469292,323.159363,3.41,331.0,5251.00,1.8110,13.789,"CANDIDATE"
"K05849.01",,10989620,297.617070,48.408089,21.512259,1.13,639.0,5611.00,0.9970,14.489,"CANDIDATE"
"K05850.01",,10991389,298.291810,48.465691,303.226376,3.66,274.0,5952.00,0.9550,14.897,"CANDIDATE"
"K05967.01",,12401859,288.142000,51.245602,22.8631517,4.84,1112.0,5043.00,4.8740,12.260,"CANDIDATE"
"K05968.01",,12402588,288.537690,51.280384,97.942437,2.29,600.0,5997.00,2.2840,11.366,"CANDIDATE"
"K05971.01",,12418418,296.263240,51.266090,493.30572,1.08,149.0,4558.00,0.5480,13.771,"CANDIDATE"
"K05972.01",,12505590,288.627690,51.400131,449.87203,2.59,199.0,5310.00,0.7860,15.290,"CANDIDATE"
"K05973.01",,12506986,289.402400,51.441738,419.93373,1.82,285.0,6686.00,1.0530,12.710,"CANDIDATE"
"K05851.01",,10991431,298.307250,48.482460,322.221973,2.18,277.0,6026.00,1.0060,14.718,"CANDIDATE"
"K05852.01",,11021266,287.360440,48.556400,235.413973,3.2,304.0,6028.00,1.0010,15.583,"CANDIDATE"
"K05853.01",,11021676,287.603060,48.599289,366.68293,3.15,222.0,5217.00,0.8690,15.847,"CANDIDATE"
"K05854.01",,11026582,290.250850,48.558701,240.57135,2.93,302.0,6146.00,0.9430,14.466,"CANDIDATE"
"K05855.01",,11036168,294.796510,48.557861,217.792748,6.15,334.0,5600.00,1.2830,15.138,"CANDIDATE"
"K05857.01",,11046723,298.713470,48.545479,388.03884851,,,,,13.583,"CANDIDATE"
"K05974.01",,12554212,288.916200,51.534962,4.76815507,0.49,761.0,4680.00,0.6490,13.442,"CANDIDATE"
"K05977.01",,12690465,289.703950,51.871689,49.49059818,,,,,13.841,"CANDIDATE"
"K05978.01",,12734110,288.719060,51.914211,364.18129,1.78,209.0,4988.00,0.8500,14.923,"CANDIDATE"
"K05979.01",,12735793,289.791660,51.993721,37.7935113,0.89,592.0,6178.00,1.0760,11.982,"CANDIDATE"
"K05859.01",,11069681,283.309170,48.685829,172.621943,26.09,790.0,5119.00,9.3430,13.414,"CANDIDATE"
"K05860.01",,11072982,285.568790,48.632099,264.708077,6.17,425.0,5283.00,2.9070,13.581,"CANDIDATE"
"K05863.01",,11080702,290.002080,48.655361,8.67237968,0.87,825.0,5620.00,0.8820,14.219,"CANDIDATE"
"K05864.01",,11082795,291.170840,48.649261,35.9216912,1.38,468.0,5161.00,0.8290,13.791,"CANDIDATE"
"K05866.01",,11090926,295.023250,48.680649,102.300622,35.36,984.0,4895.00,9.4350,13.830,"CANDIDATE"
"K05867.01",,11097752,297.650700,48.617802,359.8455,14.76,510.0,4945.00,6.6320,12.117,"CANDIDATE"
"K05868.01",,11098704,298.021360,48.626141,22.7783121,1.89,863.0,6538.00,1.4770,13.787,"CANDIDATE"
"K05869.01",,11100170,298.575230,48.668362,114.406187,2.42,267.0,4641.00,0.6910,15.746,"CANDIDATE"
"K05870.01",,11129145,287.468230,48.758659,132.114,0.75,217.0,4342.00,0.5230,13.586,"CANDIDATE"
"K05871.01",,11145391,295.476900,48.765079,623.2344,2.04,196.0,5600.00,0.8390,14.645,"CANDIDATE"
"K05872.01",,11145637,295.568120,48.759811,46.16051579,,,,,15.655,"CANDIDATE"
"K05873.01",,11147785,296.324710,48.783112,217.170081,109061,802.0,5083.00,11.7230,12.446,"CANDIDATE"
"K05874.01",,11152511,298.062290,48.724918,287.33114,2.07,266.0,5426.00,1.0070,13.618,"CANDIDATE"
"K05876.01",,11182213,287.223510,48.813251,189.456089,2.2,337.0,5991.00,1.0260,15.242,"CANDIDATE"
"K05877.01",,11183752,288.218540,48.886742,230.358183,2.87,289.0,5803.00,0.8840,15.571,"CANDIDATE"
"K05878.01",,11191364,292.335020,48.872520,211.54114,1.88,251.0,5433.00,0.6890,15.784,"CANDIDATE"
"K05879.01",,11198419,295.576290,48.897861,88.523517,1.6,209.0,3827.00,0.4620,15.841,"CANDIDATE"
"K05881.01",,11251991,295.461490,48.903751,134.35872,1.27,499.0,6948.00,1.4330,11.083,"CANDIDATE"
"K05882.01",,11298442,292.615970,49.003139,55.01469183,,,,,13.113,"CANDIDATE"
"K05883.01",,11305417,295.740020,49.011520,198.781156,1.69,404.0,6493.00,1.4240,12.752,"CANDIDATE"
"K05885.01",,11340218,286.123570,49.105289,111.149082,1.87,364.0,5763.00,0.9480,14.889,"CANDIDATE"
"K05886.01",,11341266,286.796110,49.194260,284.87177,1.84,401.0,6437.00,1.7730,13.074,"CANDIDATE"
"K05888.01",,11348610,290.868800,49.105068,190.860818,1.84,273.0,5463.00,0.8030,15.491,"CANDIDATE"
"K05889.01",,11351454,292.399260,49.173641,374.41813,2.42,280.0,6195.00,1.1240,15.429,"CANDIDATE"
"K05890.01",,11355925,294.526820,49.175072,263.30198,2.19,308.0,5758.00,1.1320,14.225,"CANDIDATE"
"K05891.01",,11391512,285.208500,49.207829,370.31761,2.98,182.0,4665.00,0.7010,15.988,"CANDIDATE"
"K05892.01",,11393248,286.300840,49.211319,37.959659,1.41,484.0,5573.00,0.8270,15.337,"CANDIDATE"
"K05893.01",,11393633,286.555540,49.240501,405.6296,1.4,216.0,5583.00,0.7900,15.006,"CANDIDATE"
"K05895.01",,11407847,294.300840,49.240311,11.8307724,1.16,770.0,5550.00,0.9580,15.337,"CANDIDATE"
"K05896.01",,11414368,296.964230,49.202339,434.28175,1.94,212.0,5544.00,0.7500,14.886,"CANDIDATE"
"K06178.02",,8355178,287.531770,44.308010,33.814176,1.49,589.0,6122.00,0.9960,15.863,"CANDIDATE"
"K06179.01",,8374077,294.856600,44.322041,16.2957847,2.13,744.0,6063.00,1.0120,15.735,"CANDIDATE"
"K06180.01",,8494783,291.637330,44.564220,28.201998,,,,,12.044,"CANDIDATE"
"K06180.02",,8494783,291.637330,44.564220,58.92565,1.5,809.0,7282.00,2.2160,12.044,"CANDIDATE"
"K06182.01",,8590149,300.902470,44.612610,19.2405821,1.19,565.0,5031.00,0.8480,15.099,"CANDIDATE"
"K06182.02",,8590149,300.902470,44.612610,28.684308,1.35,512.0,5243.00,0.8210,15.099,"CANDIDATE"
"K00492.02",,3559935,295.182920,38.654228,265.29617,2.99,302.0,5589.00,1.2180,14.424,"CANDIDATE"
"K03440.02",,3559860,295.167210,38.637081,58.940569,2.48,465.0,5819.00,0.9900,15.606,"CANDIDATE"
"K03444.04",,5384713,297.429200,40.561909,14.1502311,0.74,390.0,3705.00,0.5290,13.693,"CANDIDATE"
"K03456.02",,6364582,292.002040,41.786961,486.12702,1.18,249.0,6008.00,1.0620,12.988,"CANDIDATE"
"K03504.02",,5471158,297.579800,40.603001,140.24408749,,,,,15.717,"CANDIDATE"
"K04568.02",,10407086,292.792540,47.576721,48.04066636,,,,,12.877,"CANDIDATE"
"K04647.02",,9947653,290.259310,46.885109,12.008552,2.08,1016.0,5303.00,1.9640,13.726,"CANDIDATE"
"K04657.02",,6527078,293.292790,41.997589,10.4314847,0.77,700.0,5361.00,0.7740,13.241,"CANDIDATE"
"K04895.02",,12416597,295.514950,51.203739,47.5571352,1.85,507.0,5861.00,0.9580,14.732,"CANDIDATE"
"K06093.02",,2019477,292.551940,37.421211,27.2497521,4.49,1090.0,5440.00,4.5240,13.330,"CANDIDATE"
"K01015.03",,8158127,289.096890,44.004379,16.9972894,3.14,956.0,5897.00,1.8600,14.500,"CANDIDATE"
"K06097.01",,2852810,291.515750,38.058418,93.05654364,,,,,12.749,"CANDIDATE"
"K06097.02",,2852810,291.515750,38.058418,88.433122,1.7,595.0,7092.00,1.5250,12.749,"CANDIDATE"
"K06097.03",,2852810,291.515750,38.058418,282.34315,2.35,404.0,7092.00,1.5250,12.749,"CANDIDATE"
"K06188.01",,8822421,293.247010,45.056461,1.645319649,2.46,1296.0,5416.00,0.7560,15.517,"CANDIDATE"
"K03878.02",,4472818,293.885410,39.519810,15.3573445,1.42,729.0,5818.00,0.9860,12.720,"CANDIDATE"
"K04009.02",,8934103,283.345700,45.274460,77.792718,2.17,453.0,5497.00,1.2410,15.245,"CANDIDATE"
"K04030.02",,9551430,300.188630,46.185768,163.51489847,,,,,15.553,"CANDIDATE"
"K05987.01",,3532985,287.915160,38.640781,5.288547653,55.28,2333.0,4918.00,9.1690,11.317,"CANDIDATE"
"K00600.02",,10718726,286.249820,48.060940,294.055263,2.8,288.0,6108.00,1.0110,14.827,"CANDIDATE"
"K06097.04",,2852810,291.515750,38.058418,126.505657,1.51,528.0,7092.00,1.5250,12.749,"CANDIDATE"
"K06100.02",,3229028,289.811430,38.324951,117.684591,1.52,459.0,6362.00,1.2790,13.036,"CANDIDATE"
"K01053.02",,5956656,290.607940,41.201092,46.245164,2.46,519.0,5553.00,1.1070,15.376,"CANDIDATE"
"K06191.01",,9093086,293.403230,45.493809,9.7043379,1.19,932.0,6273.00,1.0440,14.752,"CANDIDATE"
"K01616.02",,9015738,289.506350,45.370998,34.775371,0.67,582.0,6028.00,1.0470,11.538,"CANDIDATE"
"K07859.01",,7954278,289.825990,43.725231,0.306702491,0.93,2318.0,5310.00,0.7860,15.229,"CANDIDATE"
"K06191.02",,9093086,293.403230,45.493809,12.7713826,1.26,851.0,6273.00,1.0440,14.752,"CANDIDATE"
"K06194.01",,9145861,287.840420,45.599751,42.294739,140.14,1083.0,4926.00,7.8490,12.057,"CANDIDATE"
"K06195.01",,9153823,291.484950,45.545670,1.444486083,1.73,1051.0,4569.00,0.5590,15.356,"CANDIDATE"
"K04034.02",,10089911,297.124300,47.037022,11.6089351,46.44,1496.0,6303.00,3.5300,13.487,"CANDIDATE"
"K04103.02",,3747817,291.676820,38.874908,14.2378417,1.1,629.0,5273.00,0.8010,14.838,"CANDIDATE"
"K00521.02",,8162789,290.735170,44.091320,10.8206034,1.19,885.0,6032.00,1.0600,14.633,"CANDIDATE"
"K00649.02",,5613330,289.773250,40.800720,10.2090268,0.92,1058.0,6188.00,1.5240,13.310,"CANDIDATE"
"K06102.01",,3545840,291.752040,38.662540,54.2916336,1.67,665.0,6711.00,1.5650,10.915,"CANDIDATE"
"K06103.02",,3634051,287.975460,38.740280,122.8054416,118.62,602.0,5874.00,3.0060,13.436,"CANDIDATE"
"K01628.03",,6975129,298.395750,42.459751,37.8404232,1.76,607.0,6243.00,1.1490,12.949,"CANDIDATE"
"K06202.01",,9389245,284.141140,45.944641,47.25643291,,,,,11.543,"CANDIDATE"
"K04192.02",,9828127,290.586120,46.642689,32.0273169,1.14,525.0,5505.00,0.9090,15.004,"CANDIDATE"
"K04246.02",,5177859,289.073970,40.366009,8.75630628,1.12,982.0,5839.00,1.2270,13.382,"CANDIDATE"
"K04287.02",,11081504,290.458310,48.661369,9.6183111,0.85,1142.0,6134.00,1.6650,11.265,"CANDIDATE"
"K07865.01",,8110757,296.184780,43.980751,0.518060209,61.49,2921.0,5405.00,1.7720,14.463,"CANDIDATE"
"K04385.03",,3645438,291.399380,38.787750,17.3695112,1.45,588.0,5119.00,0.8340,15.825,"CANDIDATE"
"K04435.02",,8278685,281.955690,44.261532,17.8693759,0.81,759.0,6328.00,1.0130,13.517,"CANDIDATE"
"K04541.02",,5511659,283.251190,40.723110,17.236085,1.98,721.0,5543.00,1.1110,15.377,"CANDIDATE"
"K06108.01",,4139254,285.862700,39.205280,485.92297,1.07,225.0,5551.00,0.9570,12.120,"CANDIDATE"
